Country,Year,Value
Estonia,2001,0.1
Estonia,2002,0.09
Estonia,2003,0.1
Estonia,2004,0.14
Estonia,2005,0.18
Estonia,2006,0.17
Estonia,2007,0.14
Estonia,2008,0.05
Estonia,2009,0.18
Estonia,2010,0.2
Estonia,2011,0.09
Estonia,2012,0.11
Estonia,2013,0.15
Estonia,2014,0.16
Estonia,2015,0.15
Estonia,2016,0.13
Estonia,2017,0.27
Estonia,2018,0.25
Norway,1990,100
Norway,1991,2420
Norway,1992,5180
Norway,1993,65120
Norway,1994,99240
Norway,1995,183800
Norway,1996,245420
Norway,1997,372180
Norway,1998,492220
Norway,1999,619700
Norway,2000,713360
Norway,2001,904760
Norway,2002,980380
Norway,2003,1000620
Norway,2004,1053620
Norway,2005,1056220
Norway,2006,1191520
Norway,2007,1313840
Norway,2008,1418520
Norway,2009,1567640
Norway,2010,1710880
Norway,2011,1846340
Norway,2012,1959780
Norway,2013,2136220
Norway,2014,2056100
Norway,2015,1819700
Norway,2016,1901460
Norway,2017,1945260
Norway,2018,1879320
Norway,2019,1749000
Norway,2020,1499600
Norway,2021,1256840
OECD - Total,1990,28.892
OECD - Total,1991,28.929
OECD - Total,1992,28.811
OECD - Total,1993,28.638
OECD - Total,1994,28.922
OECD - Total,1995,28.647
OECD - Total,1996,28.742
OECD - Total,1997,29.068
OECD - Total,1998,29.945
OECD - Total,1999,30.055
OECD - Total,2000,30.709
OECD - Total,2001,30.964
OECD - Total,2002,31.21
OECD - Total,2003,31.593
OECD - Total,2004,31.521
OECD - Total,2005,32.116
OECD - Total,2006,31.949
OECD - Total,2007,32.586
OECD - Total,2008,32.459
OECD - Total,2009,32.207
OECD - Total,2010,32.509
OECD - Total,2011,32.74
OECD - Total,2012,32.78
OECD - Total,2013,32.182
OECD - Total,2014,31.706
OECD - Total,2015,31.012
OECD - Total,2016,30.453
OECD - Total,2017,29.759
OECD - Total,2018,29.178
OECD - Total,2019,27.899
OECD - Total,2020,27.419
OECD - Total,2021,27.616
Israel,1996,4.436
Israel,2000,4.58
Israel,2003,5.839
Israel,2004,6.209
Israel,2005,6.571
Israel,2006,6.791
Israel,2007,6.782
Israel,2008,6.931
Israel,2009,7.496
Israel,2010,7.647
Israel,2011,7.655
Israel,2012,7.371
Israel,2013,7.908
Israel,2014,8.309
Israel,2015,7.969
Israel,2016,8.194
Israel,2017,8.325
Israel,2018,8.304
Israel,2019,8.084
Israel,2020,8.326
Lithuania,1990,12.793
Lithuania,1991,12.387
Lithuania,1992,9.822
Lithuania,1993,8.045
Lithuania,1994,8.723
Lithuania,1995,7.805
Lithuania,1996,6.548
Lithuania,1997,6.785
Lithuania,1998,6.403
Lithuania,1999,5.645
Lithuania,2000,5.583
Lithuania,2001,5.176
Lithuania,2002,5.4
Lithuania,2003,5.478
Lithuania,2004,5.644
Lithuania,2005,6.636
Lithuania,2006,7.169
Lithuania,2007,6.624
Lithuania,2008,6.198
Lithuania,2009,6.001
Lithuania,2010,6.209
Lithuania,2011,6.548
Lithuania,2012,7.027
Lithuania,2013,7.147
Lithuania,2014,6.574
Lithuania,2015,5.866
Lithuania,2016,5.665
Lithuania,2017,5.788
Lithuania,2018,6.26
Lithuania,2019,6.402
Lithuania,2020,5.859
Lithuania,2021,6.296
Finland,1990,7.338
Finland,1991,7.003
Finland,1992,6.737
Finland,1993,6.556
Finland,1994,6.425
Finland,1995,6.832
Finland,1996,6.619
Finland,1997,7.131
Finland,1998,7.538
Finland,1999,7.834
Finland,2000,8.292
Finland,2001,7.807
Finland,2002,7.607
Finland,2003,7.323
Finland,2004,8.075
Finland,2005,9.401
Finland,2006,8.39
Finland,2007,9.133
Finland,2008,10.492
Finland,2009,8.73
Finland,2010,8.07
Finland,2011,8.915
Finland,2012,9.43
Finland,2013,9.142
Finland,2014,9.381
Finland,2015,10.23
Finland,2016,10.097
Finland,2017,10.293
Finland,2018,10.121
Finland,2019,10.111
Finland,2020,10.533
Finland,2021,11.186
Poland,1990,100
Poland,1991,99.199
Poland,1992,96.779
Poland,1993,96.956
Poland,1994,95.64
Poland,1995,96.276
Poland,1996,100.171
Poland,1997,97.503
Poland,1998,90.026
Poland,1999,87.422
Poland,2000,84.285
Poland,2001,83.236
Poland,2002,81.277
Poland,2003,84.683
Poland,2004,85.969
Poland,2005,85.696
Poland,2006,89.362
Poland,2007,89.188
Poland,2008,87.502
Poland,2009,83.905
Poland,2010,88.738
Poland,2011,88.572
Poland,2012,86.542
Poland,2013,85.473
Poland,2014,82.196
Poland,2015,83.027
Poland,2016,85.903
Poland,2017,89.413
Poland,2018,89.231
Poland,2019,84.346
Poland,2020,80.298
Poland,2021,87.903
Luxembourg,1990,10.697
Luxembourg,1991,12.184
Luxembourg,1992,11.425
Luxembourg,1993,11.17
Luxembourg,1994,11.447
Luxembourg,1995,14.273
Luxembourg,1996,15.672
Luxembourg,1997,16.25
Luxembourg,1998,18.719
Luxembourg,1999,16.172
Luxembourg,2000,17.219
Luxembourg,2001,16.76
Luxembourg,2002,15.078
Luxembourg,2003,14.827
Luxembourg,2004,13.599
Luxembourg,2005,12.786
Luxembourg,2006,12.685
Luxembourg,2007,12.577
Luxembourg,2008,13.216
Luxembourg,2009,13.755
Luxembourg,2010,13.918
Luxembourg,2011,11.595
Luxembourg,2012,12.877
Luxembourg,2013,13.62
Luxembourg,2014,12.78
Luxembourg,2015,15.482
Luxembourg,2016,16.416
Luxembourg,2017,16.675
Luxembourg,2018,15.489
Luxembourg,2019,15.194
Luxembourg,2020,17.827
Luxembourg,2021,17.786
France,1990,68.517
France,1991,70.094
France,1992,69.933
France,1993,69.301
France,1994,68.854
France,1995,69.25
France,1996,69.974
France,1997,69.266
France,1998,70.802
France,1999,70.962
France,2000,70.308
France,2001,70.768
France,2002,70.492
France,2003,71.299
France,2004,71.229
France,2005,71.439
France,2006,70.646
France,2007,69.886
France,2008,70.117
France,2009,71.227
France,2010,71.172
France,2011,70.018
France,2012,70.666
France,2013,70.789
France,2014,68.671
France,2015,69.524
France,2016,69.867
France,2017,69.728
France,2018,69.316
France,2019,69.418
France,2020,68.307
France,2021,69.817
Slovak Republic,1990,2.084
Slovak Republic,1991,2.404
Slovak Republic,1992,2.621
Slovak Republic,1993,2.781
Slovak Republic,1994,2.711
Slovak Republic,1995,2.687
Slovak Republic,1996,2.698
Slovak Republic,1997,2.745
Slovak Republic,1998,2.828
Slovak Republic,1999,2.928
Slovak Republic,2000,3.085
Slovak Republic,2001,2.988
Slovak Republic,2002,3.133
Slovak Republic,2003,3.157
Slovak Republic,2004,3.159
Slovak Republic,2005,3.194
Slovak Republic,2006,3.325
Slovak Republic,2007,3.376
Slovak Republic,2008,3.384
Slovak Republic,2009,3.805
Slovak Republic,2010,3.809
Slovak Republic,2011,3.998
Slovak Republic,2012,4.303
Slovak Republic,2013,4.333
Slovak Republic,2014,4.573
Slovak Republic,2015,4.655
Slovak Republic,2016,4.486
Slovak Republic,2017,4.447
Slovak Republic,2018,4.503
Slovak Republic,2019,4.699
Slovak Republic,2020,5.129
Slovak Republic,2021,4.572
Canada,1990,6.989
Canada,1991,7.099
Canada,1992,7.203
Canada,1993,7.355
Canada,1994,7.407
Canada,1995,7.531
Canada,1996,7.437
Canada,1997,7.303
Canada,1998,7.335
Canada,1999,7.219
Canada,2000,7.083
Canada,2001,7.237
Canada,2002,7.174
Canada,2003,7.188
Canada,2004,7.275
Canada,2005,7.395
Canada,2006,7.339
Canada,2007,7.069
Canada,2008,7.181
Canada,2009,7.321
Canada,2010,7.055
Canada,2011,6.907
Canada,2012,7.13
Canada,2013,7.29
Canada,2014,7.116
Canada,2015,7.231
Canada,2016,7.511
Canada,2017,7.313
Canada,2018,7.382
Canada,2019,7.409
Canada,2020,8.423
Canada,2021,8.091
Spain,1990,15.711
Spain,1991,16.783
Spain,1992,15.587
Spain,1993,15.739
Spain,1994,16.673
Spain,1995,18.223
Spain,1996,17.091
Spain,1997,16.152
Spain,1998,15.706
Spain,1999,15.1
Spain,2000,15.345
Spain,2001,16.019
Spain,2002,15.947
Spain,2003,16.833
Spain,2004,16.212
Spain,2005,15.928
Spain,2006,13.781
Spain,2007,13.906
Spain,2008,14.198
Spain,2009,12.993
Spain,2010,14.055
Spain,2011,13.206
Spain,2012,13.143
Spain,2013,13.275
Spain,2014,12.333
Spain,2015,12.647
Spain,2016,13.732
Spain,2017,13.697
Spain,2018,14.315
Spain,2019,15.146
Spain,2020,16.005
Spain,2021,16.167
Slovenia,1990,100
Slovenia,1991,92.572
Slovenia,1992,91.971
Slovenia,1993,94.38
Slovenia,1994,96.963
Slovenia,1995,101.721
Slovenia,1996,105.995
Slovenia,1997,109.358
Slovenia,1998,106.257
Slovenia,1999,102.106
Slovenia,2000,99.73
Slovenia,2001,108.004
Slovenia,2002,109.74
Slovenia,2003,107.798
Slovenia,2004,110.666
Slovenia,2005,112.176
Slovenia,2006,113.805
Slovenia,2007,114.895
Slovenia,2008,121.093
Slovenia,2009,107.351
Slovenia,2010,109.044
Slovenia,2011,108.376
Slovenia,2012,104.406
Slovenia,2013,100.223
Slovenia,2014,89.842
Slovenia,2015,90.4
Slovenia,2016,95.785
Slovenia,2017,96.834
Slovenia,2018,96.193
Slovenia,2019,93.01
Slovenia,2020,85.163
Slovenia,2021,86.521
Italy,1990,15.005
Italy,1991,16.064
Italy,1992,15.188
Italy,1993,15.505
Italy,1994,13.987
Italy,1995,14.624
Italy,1996,15.133
Italy,1997,14.418
Italy,1998,14.788
Italy,1999,15.438
Italy,2000,14.696
Italy,2001,15.394
Italy,2002,14.493
Italy,2003,14.96
Italy,2004,15.146
Italy,2005,16.124
Italy,2006,15.501
Italy,2007,14.817
Italy,2008,16.166
Italy,2009,18.06
Italy,2010,18.36
Italy,2011,17.127
Italy,2012,17.877
Italy,2013,19.131
Italy,2014,17.364
Italy,2015,18.506
Italy,2016,18.806
Italy,2017,19.042
Italy,2018,19.26
Italy,2019,19.175
Italy,2020,20.57
Italy,2021,19.935
Austria,1990,0.045
Austria,1991,0.046
Austria,1992,0.045
Austria,1993,0.053
Austria,1994,0.055
Austria,1995,0.042
Austria,1996,0.048
Austria,1997,0.046
Austria,1998,0.053
Austria,1999,0.053
Austria,2000,0.052
Austria,2001,0.05
Austria,2002,0.05
Austria,2003,0.047
Austria,2004,0.048
Austria,2005,0.048
Austria,2006,0.05
Austria,2007,0.052
Austria,2008,0.053
Austria,2009,0.056
Austria,2010,0.052
Austria,2011,0.052
Austria,2012,0.052
Austria,2013,0.051
Austria,2014,0.052
Austria,2015,0.049
Austria,2016,0.047
Austria,2017,0.045
Austria,2018,0.045
Austria,2019,0.043
Austria,2020,0.045
Austria,2021,0.039
Iceland,1990,100
Iceland,1991,97.889
Iceland,1992,94.155
Iceland,1993,96.662
Iceland,1994,98.367
Iceland,1995,97.228
Iceland,1996,102.226
Iceland,1997,100.319
Iceland,1998,100.495
Iceland,1999,102.867
Iceland,2000,97.133
Iceland,2001,95.778
Iceland,2002,88.364
Iceland,2003,86.832
Iceland,2004,87.913
Iceland,2005,87.666
Iceland,2006,91.152
Iceland,2007,94.761
Iceland,2008,96.893
Iceland,2009,89.468
Iceland,2010,86.202
Iceland,2011,84.962
Iceland,2012,86.791
Iceland,2013,84.917
Iceland,2014,92.067
Iceland,2015,87.462
Iceland,2016,86.727
Iceland,2017,90.251
Iceland,2018,86.453
Iceland,2019,82.529
Iceland,2020,82.942
Iceland,2021,84.355
United States,1990,100
United States,1991,97.862
United States,1992,98.164
United States,1993,102.365
United States,1994,103.006
United States,1995,104.096
United States,1996,106.514
United States,1997,103.641
United States,1998,104.001
United States,1999,102.503
United States,2000,101.203
United States,2001,102.597
United States,2002,102.654
United States,2003,103.196
United States,2004,104.65
United States,2005,102.34
United States,2006,102.118
United States,2007,104.727
United States,2008,100.964
United States,2009,99.863
United States,2010,101.227
United States,2011,101.473
United States,2012,96.564
United States,2013,104.279
United States,2014,105.883
United States,2015,103.201
United States,2016,100.795
United States,2017,102.069
United States,2018,105.888
United States,2019,100.988
United States,2020,95.723
United States,2021,96.8
Korea,1990,12.151
Korea,1991,12.239
Korea,1992,12.803
Korea,1993,14.675
Korea,1994,14.264
Korea,1995,14.921
Korea,1996,14.63
Korea,1997,14.782
Korea,1998,13.338
Korea,1999,13.328
Korea,2000,13.906
Korea,2001,14.159
Korea,2002,14.494
Korea,2003,14.731
Korea,2004,14.541
Korea,2005,14.57
Korea,2006,14.572
Korea,2007,14.648
Korea,2008,13.947
Korea,2009,14
Korea,2010,13.023
Korea,2011,12.43
Korea,2012,12.569
Korea,2013,12.678
Korea,2014,12.819
Korea,2015,13.599
Korea,2016,14.239
Korea,2017,13.837
Korea,2018,13.495
Korea,2019,14.402
Korea,2020,14.656
Costa Rica,1990,12.404
Costa Rica,1991,13.004
Costa Rica,1992,12.338
Costa Rica,1993,12.666
Costa Rica,1994,12.23
Costa Rica,1995,12.703
Costa Rica,1996,13.504
Costa Rica,1997,14.528
Costa Rica,1998,14.453
Costa Rica,1999,14.919
Costa Rica,2000,14.802
Costa Rica,2001,14.754
Costa Rica,2002,14.883
Costa Rica,2003,14.948
Costa Rica,2004,15.208
Costa Rica,2005,15.374
Costa Rica,2006,14.979
Costa Rica,2007,14.43
Costa Rica,2008,14.718
Costa Rica,2009,15.163
Costa Rica,2010,14.972
Costa Rica,2011,14.715
Costa Rica,2012,14.935
Costa Rica,2013,14.74
Costa Rica,2014,14.894
Costa Rica,2015,15.375
Costa Rica,2016,14.891
Costa Rica,2017,14.771
Türkiye,1990,16.94
Türkiye,1991,17.103
Türkiye,1992,18.582
Türkiye,1993,17.748
Türkiye,1994,20.923
Türkiye,1995,20.318
Türkiye,1996,20.34
Türkiye,1997,21.356
Türkiye,1998,23.229
Türkiye,1999,25.322
Türkiye,2000,26.002
Türkiye,2001,28.593
Türkiye,2002,25.998
Türkiye,2003,24.448
Türkiye,2004,24.074
Türkiye,2005,26.948
Türkiye,2006,27.004
Türkiye,2007,29.189
Türkiye,2008,30.887
Türkiye,2009,30.282
Türkiye,2010,28.625
Türkiye,2011,29.46
Türkiye,2012,28.356
Türkiye,2013,27.622
Türkiye,2014,28.817
Türkiye,2015,28.587
Türkiye,2016,29.141
Türkiye,2017,29.772
Türkiye,2018,30.316
Türkiye,2019,29.415
Türkiye,2020,27.08
Türkiye,2021,28.262
France,1990,100
France,1991,100.386
France,1992,101.353
France,1993,99.405
France,1994,98.705
France,1995,101.068
France,1996,103.841
France,1997,103.798
France,1998,92.188
France,1999,81.869
France,2000,80.149
France,2001,79.531
France,2002,74.881
France,2003,71.418
France,2004,68.84
France,2005,68.223
France,2006,65.577
France,2007,64.828
France,2008,64.556
France,2009,61.593
France,2010,56.521
France,2011,55.506
France,2012,55.684
France,2013,54.663
France,2014,56.621
France,2015,56.106
France,2016,54.743
France,2017,56.911
France,2018,54.858
France,2019,53.08
France,2020,50.82
France,2021,50.785
Czechia,1990,7.615
Czechia,1991,7.267
Czechia,1992,6.466
Czechia,1993,5.966
Czechia,1994,5.69
Czechia,1995,5.791
Czechia,1996,5.489
Czechia,1997,5.408
Czechia,1998,5.39
Czechia,1999,5.804
Czechia,2000,5.479
Czechia,2001,5.668
Czechia,2002,5.539
Czechia,2003,5.028
Czechia,2004,5.193
Czechia,2005,5.247
Czechia,2006,5.157
Czechia,2007,5.237
Czechia,2008,5.461
Czechia,2009,5.238
Czechia,2010,5.099
Czechia,2011,5.521
Czechia,2012,5.626
Czechia,2013,5.791
Czechia,2014,5.949
Czechia,2015,6.353
Czechia,2016,6.46
Czechia,2017,6.255
Czechia,2018,6.185
Czechia,2019,6.426
Czechia,2020,6.826
Czechia,2021,6.626
Denmark,1990,36.938
Denmark,1991,42.97
Denmark,1992,39.851
Denmark,1993,40.799
Denmark,1994,43.792
Denmark,1995,41.134
Denmark,1996,48.679
Denmark,1997,43.249
Denmark,1998,40.857
Denmark,1999,38.241
Denmark,2000,36.28
Denmark,2001,37.259
Denmark,2002,37.762
Denmark,2003,41.307
Denmark,2004,36.575
Denmark,2005,34.143
Denmark,2006,41.026
Denmark,2007,37.12
Denmark,2008,36.01
Denmark,2009,37.354
Denmark,2010,37.215
Denmark,2011,33.781
Denmark,2012,30.636
Denmark,2013,33.528
Denmark,2014,29.546
Denmark,2015,25.802
Denmark,2016,27.032
Denmark,2017,23.292
Denmark,2018,23.181
Denmark,2019,19.152
Denmark,2020,17.16
Denmark,2021,18.913
Netherlands,1990,11.346
Netherlands,1991,11.101
Netherlands,1992,11.087
Netherlands,1993,10.903
Netherlands,1994,10.467
Netherlands,1995,10.46
Netherlands,1996,9.859
Netherlands,1997,9.847
Netherlands,1998,9.54
Netherlands,1999,9.864
Netherlands,2000,9.4
Netherlands,2001,9.178
Netherlands,2002,8.703
Netherlands,2003,8.511
Netherlands,2004,8.351
Netherlands,2005,8.503
Netherlands,2006,8.776
Netherlands,2007,8.749
Netherlands,2008,8.781
Netherlands,2009,9.001
Netherlands,2010,8.505
Netherlands,2011,8.953
Netherlands,2012,9.052
Netherlands,2013,9.322
Netherlands,2014,9.821
Netherlands,2015,9.792
Netherlands,2016,9.896
Netherlands,2017,10.037
Netherlands,2018,9.998
Netherlands,2019,10.195
Netherlands,2020,11.176
Netherlands,2021,10.753
Finland,1990,100
Finland,1991,96.968
Finland,1992,95.345
Finland,1993,98.944
Finland,1994,108.466
Finland,1995,102.111
Finland,1996,112.508
Finland,1997,110.159
Finland,1998,104.282
Finland,1999,103.431
Finland,2000,100.168
Finland,2001,109.838
Finland,2002,114.279
Finland,2003,127.656
Finland,2004,121.128
Finland,2005,100.234
Finland,2006,120.129
Finland,2007,117.3
Finland,2008,102.999
Finland,2009,98.227
Finland,2010,112.592
Finland,2011,99.515
Finland,2012,89.865
Finland,2013,90.866
Finland,2014,83.668
Finland,2015,77.635
Finland,2016,83.016
Finland,2017,78.458
Finland,2018,80.349
Finland,2019,74.592
Finland,2020,66.302
Finland,2021,66.674
New Zealand,1990,100
New Zealand,1991,104.457
New Zealand,1992,109.715
New Zealand,1993,113.62
New Zealand,1994,117.326
New Zealand,1995,122.283
New Zealand,1996,123.435
New Zealand,1997,128.092
New Zealand,1998,124.487
New Zealand,1999,122.985
New Zealand,2000,97.947
New Zealand,2001,100.351
New Zealand,2002,116.775
New Zealand,2003,126.139
New Zealand,2004,144.817
New Zealand,2005,127.241
New Zealand,2006,105.408
New Zealand,2007,99.499
New Zealand,2008,96.845
New Zealand,2009,112.869
New Zealand,2010,114.372
New Zealand,2011,94.842
New Zealand,2012,104.657
New Zealand,2013,91.037
New Zealand,2014,84.126
New Zealand,2015,82.424
New Zealand,2016,86.93
New Zealand,2017,74.061
New Zealand,2018,73.66
New Zealand,2019,80.02
New Zealand,2020,83.575
New Zealand,2021,78.768
Austria,1990,100
Austria,1991,105.788
Austria,1992,96.942
Austria,1993,97.627
Austria,1994,98.23
Austria,1995,103.019
Austria,1996,108.399
Austria,1997,108.233
Austria,1998,107.645
Austria,1999,105.637
Austria,2000,106.442
Austria,2001,112.875
Austria,2002,115.777
Austria,2003,124.506
Austria,2004,124.984
Austria,2005,127.233
Austria,2006,123.566
Austria,2007,119.223
Austria,2008,118.222
Austria,2009,108.281
Austria,2010,115.845
Austria,2011,112.454
Austria,2012,108.229
Austria,2013,109.022
Austria,2014,103.231
Austria,2015,106.754
Austria,2016,108.138
Austria,2017,111.97
Austria,2018,107.085
Austria,2019,109.312
Austria,2020,99.926
Austria,2021,106.195
Japan,1990,100
Japan,1991,101.011
Japan,1992,101.856
Japan,1993,101.252
Japan,1994,106.007
Japan,1995,107.073
Japan,1996,108.153
Japan,1997,107.523
Japan,1998,104.079
Japan,1999,107.245
Japan,2000,109.208
Japan,2001,107.947
Japan,2002,110.507
Japan,2003,111.242
Japan,2004,110.844
Japan,2005,111.489
Japan,2006,109.499
Japan,2007,112.586
Japan,2008,106.466
Japan,2009,100.507
Japan,2010,104.97
Japan,2011,109.284
Japan,2012,112.849
Japan,2013,113.653
Japan,2014,109.236
Japan,2015,105.701
Japan,2016,103.911
Japan,2017,102.559
Japan,2018,98.658
Japan,2019,95.45
Japan,2020,89.855
Japan,2021,91.785
Italy,1990,3.643
Italy,1991,3.778
Italy,1992,3.865
Italy,1993,4.02
Italy,1994,4.205
Italy,1995,4.11
Italy,1996,4.29
Italy,1997,4.36
Italy,1998,4.207
Italy,1999,4.163
Italy,2000,4.304
Italy,2001,4.545
Italy,2002,4.351
Italy,2003,4.181
Italy,2004,4.031
Italy,2005,4.049
Italy,2006,4.015
Italy,2007,3.98
Italy,2008,3.961
Italy,2009,4.412
Italy,2010,4.275
Italy,2011,4.251
